2023-10-12 02:15:22 INFO  BaseTest:25 - !!!!!!!!!!!!!!Test Case Fail: validateIfUserCanChangePassword Taking Screenshot!!!!!!!!!!!!!!!!!!!!
2023-10-12 02:15:24 INFO  BaseTest:39 - Before navigating tohttps://naveenautomationlabs.com/opencart/index.php?route=account/login
2023-10-12 02:15:27 INFO  BaseTest:45 - After navigating tohttps://naveenautomationlabs.com/opencart/index.php?route=account/login
2023-10-12 02:15:27 INFO  BaseTest:13 - **********************Test Case started: validateIfUserCanUpdateAccountInfo****************************
2023-10-12 02:15:27 INFO  BaseTest:85 - Finding Element UsingBy.id: input-email
2023-10-12 02:15:27 INFO  BaseTest:91 - Finding Element UsingBy.id: input-email
2023-10-12 02:15:27 INFO  BaseTest:85 - Finding Element UsingBy.id: input-password
2023-10-12 02:15:27 INFO  BaseTest:91 - Finding Element UsingBy.id: input-password
2023-10-12 02:15:27 INFO  BaseTest:85 - Finding Element UsingBy.cssSelector: input[value='Login']
2023-10-12 02:15:27 INFO  BaseTest:91 - Finding Element UsingBy.cssSelector: input[value='Login']
2023-10-12 02:15:27 INFO  BaseTest:97 - Clicking On
2023-10-12 02:15:28 INFO  BaseTest:102 - Clicked On[[ChromeDriver: chrome on WINDOWS (7d988da9917f3988d1dd69ec471b9529)] -> css selector: input[value='Login']]
2023-10-12 02:15:28 INFO  BaseTest:85 - Finding Element UsingBy.cssSelector: aside[id='column-right']>div>a:nth-of-type(2)
2023-10-12 02:15:28 INFO  BaseTest:91 - Finding Element UsingBy.cssSelector: aside[id='column-right']>div>a:nth-of-type(2)
2023-10-12 02:15:28 INFO  BaseTest:97 - Clicking OnRegister
2023-10-12 02:15:29 INFO  BaseTest:102 - Clicked On[[ChromeDriver: chrome on WINDOWS (7d988da9917f3988d1dd69ec471b9529)] -> css selector: aside[id='column-right']>div>a:nth-of-type(2)]
2023-10-12 02:15:29 INFO  BaseTest:85 - Finding Element UsingBy.cssSelector: #input-lastname
2023-10-12 02:15:29 INFO  BaseTest:91 - Finding Element UsingBy.cssSelector: #input-lastname
2023-10-12 02:15:29 INFO  BaseTest:85 - Finding Element UsingBy.cssSelector: #input-lastname
2023-10-12 02:15:29 INFO  BaseTest:91 - Finding Element UsingBy.cssSelector: #input-lastname
2023-10-12 02:15:29 INFO  BaseTest:85 - Finding Element UsingBy.cssSelector: input[value='Continue']
2023-10-12 02:15:29 INFO  BaseTest:91 - Finding Element UsingBy.cssSelector: input[value='Continue']
2023-10-12 02:15:29 INFO  BaseTest:97 - Clicking On
2023-10-12 02:15:30 INFO  BaseTest:102 - Clicked On[[ChromeDriver: chrome on WINDOWS (7d988da9917f3988d1dd69ec471b9529)] -> css selector: input[value='Continue']]
2023-10-12 02:15:30 INFO  BaseTest:85 - Finding Element UsingBy.cssSelector: div[class='alert alert-success alert-dismissible']
2023-10-12 02:15:30 INFO  BaseTest:16 - Retrying failed test : validateIfUserCanUpdateAccountInfofor 1
2023-10-12 02:15:30 INFO  BaseTest:31 - ??????????????????Test Case skipped: validateIfUserCanUpdateAccountInfo????????????????
2023-10-12 02:15:32 INFO  BaseTest:39 - Before navigating tohttps://naveenautomationlabs.com/opencart/index.php?route=account/login
2023-10-12 02:15:33 INFO  BaseTest:45 - After navigating tohttps://naveenautomationlabs.com/opencart/index.php?route=account/login
2023-10-12 02:15:34 INFO  BaseTest:13 - **********************Test Case started: validateIfUserCanUpdateAccountInfo****************************
2023-10-12 02:15:34 INFO  BaseTest:85 - Finding Element UsingBy.id: input-email
2023-10-12 02:15:35 INFO  BaseTest:91 - Finding Element UsingBy.id: input-email
2023-10-12 02:15:35 INFO  BaseTest:85 - Finding Element UsingBy.id: input-password
2023-10-12 02:15:35 INFO  BaseTest:91 - Finding Element UsingBy.id: input-password
2023-10-12 02:15:35 INFO  BaseTest:85 - Finding Element UsingBy.cssSelector: input[value='Login']
2023-10-12 02:15:35 INFO  BaseTest:91 - Finding Element UsingBy.cssSelector: input[value='Login']
2023-10-12 02:15:35 INFO  BaseTest:97 - Clicking On
2023-10-12 02:15:35 INFO  BaseTest:102 - Clicked On[[ChromeDriver: chrome on WINDOWS (d96e3a48884bd2668b0000996cf218ca)] -> css selector: input[value='Login']]
2023-10-12 02:15:35 INFO  BaseTest:85 - Finding Element UsingBy.cssSelector: aside[id='column-right']>div>a:nth-of-type(2)
2023-10-12 02:15:36 INFO  BaseTest:91 - Finding Element UsingBy.cssSelector: aside[id='column-right']>div>a:nth-of-type(2)
2023-10-12 02:15:36 INFO  BaseTest:97 - Clicking OnRegister
2023-10-12 02:15:36 INFO  BaseTest:102 - Clicked On[[ChromeDriver: chrome on WINDOWS (d96e3a48884bd2668b0000996cf218ca)] -> css selector: aside[id='column-right']>div>a:nth-of-type(2)]
2023-10-12 02:15:36 INFO  BaseTest:85 - Finding Element UsingBy.cssSelector: #input-lastname
2023-10-12 02:15:36 INFO  BaseTest:91 - Finding Element UsingBy.cssSelector: #input-lastname
